Category URL,Category Title,Product Count,Product URL,Product Title
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-reman-injector-for-2011-2016-gm-duramax-lml-66l.html,Reman Injector for 2011-2016 GM Duramax LML 6.6L
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-cat-fuel-filter-adapter-for-2001-2016-gm-duramax-66l-gray.html,CAT Fuel Filter Adapter for 2001-2016 GM Duramax 6.6L (Gray)
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-reservoir-degas-cap-for-2001-2016-gm-duramax-66l-gray.html,Coolant Reservoir (Degas) Cap for 2001-2016 GM Duramax 6.6L (Gray)
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-fuel-cap-for-2012-2017-gm-duramax-66l-gray.html,Fuel Cap for 2003-2007 Ford Powerstroke 6.0L (Gray)
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-black-diamond-head-gasket-for-gm-duramax-driv-c.html,Black Diamond Head Gasket for GM Duramax (Driv. C)
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-black-diamond-head-gasket-for-gm-duramax-pass-a.html,Black Diamond Head Gasket for GM Duramax (Pass. A)
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-black-diamond-head-gasket-for-gm-duramax-pass-c.html,Black Diamond Head Gasket for GM Duramax (Pass. C)
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-complete-blue-kit-for-duramax-66-lml.html,Sinister Diesel Complete Blue Kit for Duramax 6.6 LML
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-block-off-plate-for-2001-2024-gmduramax-66l.html,Sinister Diesel Coolant Block Off Plate for 2014-2024 GM Duramax 6.6L
https://sinisterdiesel.com/954952_gm_duramax,Shop GM Duramax Diesel Parts - Sinister Diesel,40,https://sinisterdiesel.com/sinister-diesel-coolant-reservoir-degas-cap-for-2001-2010-gm-duramax-66l.html,Coolant Reservoir (Degas) Cap for 2001-2010 GM Duramax 6.6L
